scenario,condition,t_id,expected,observed,abs_diff,rel_error,total_expected,total_observed,gdna_expected,gdna_pipeline,gdna_abs_diff,nrna_expected,nrna_pipeline,nrna_abs_diff,ctrl_observed,n_fragments,alignment_rate,n_intergenic
spliced,gdna=20_ss=0.9_nrna=30,t1,126,131.47,5.47,0.04,126,131.47,290,266.0,24.0,84,102.53,18.53,0.0,500,1.0,169
spliced,gdna=20_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,126,131.47,290,266.0,24.0,84,102.53,18.53,0.0,500,1.0,169
spliced,gdna=20_ss=0.9_nrna=50,t1,113,91.0,22.0,0.19,113,91.0,261,212.0,49.0,126,197.0,71.0,0.0,500,1.0,138
spliced,gdna=20_ss=0.9_nrna=50,t_ctrl,0,0.0,0.0,0.0,113,91.0,261,212.0,49.0,126,197.0,71.0,0.0,500,1.0,138
spliced,gdna=20_ss=0.95_nrna=0,t1,151,152.72,1.72,0.01,151,162.72,349,337.0,12.0,0,0.28,0.28,10.0,500,1.0,199
spliced,gdna=20_ss=0.95_nrna=0,t_ctrl,0,10.0,10.0,0.0,151,162.72,349,337.0,12.0,0,0.28,0.28,10.0,500,1.0,199
spliced,gdna=20_ss=0.95_nrna=30,t1,126,130.58,4.58,0.04,126,130.58,290,270.0,20.0,84,99.42,15.42,0.0,500,1.0,169
spliced,gdna=20_ss=0.95_nrna=30,t_ctrl,0,0.0,0.0,0.0,126,130.58,290,270.0,20.0,84,99.42,15.42,0.0,500,1.0,169
spliced,gdna=20_ss=0.95_nrna=50,t1,113,96.07,16.93,0.15,113,96.07,261,249.0,12.0,126,154.93,28.93,0.0,500,1.0,138
spliced,gdna=20_ss=0.95_nrna=50,t_ctrl,0,0.0,0.0,0.0,113,96.07,261,249.0,12.0,126,154.93,28.93,0.0,500,1.0,138
spliced,gdna=20_ss=1.0_nrna=0,t1,151,145.23,5.77,0.04,151,153.23,349,341.0,8.0,0,5.77,5.77,8.0,500,1.0,214
spliced,gdna=20_ss=1.0_nrna=0,t_ctrl,0,8.0,8.0,0.0,151,153.23,349,341.0,8.0,0,5.77,5.77,8.0,500,1.0,214
spliced,gdna=20_ss=1.0_nrna=30,t1,126,113.54,12.46,0.1,126,114.54,290,254.0,36.0,84,131.46,47.46,1.0,500,1.0,166
spliced,gdna=20_ss=1.0_nrna=30,t_ctrl,0,1.0,1.0,0.0,126,114.54,290,254.0,36.0,84,131.46,47.46,1.0,500,1.0,166
spliced,gdna=20_ss=1.0_nrna=50,t1,113,105.12,7.88,0.07,113,106.12,261,231.0,30.0,126,162.88,36.88,1.0,500,1.0,159
spliced,gdna=20_ss=1.0_nrna=50,t_ctrl,0,1.0,1.0,0.0,113,106.12,261,231.0,30.0,126,162.88,36.88,1.0,500,1.0,159
spliced,gdna=50_ss=0.65_nrna=0,t1,74,71.54,2.46,0.03,74,93.54,426,400.0,26.0,0,6.46,6.46,22.0,500,1.0,256
spliced,gdna=50_ss=0.65_nrna=0,t_ctrl,0,22.0,22.0,0.0,74,93.54,426,400.0,26.0,0,6.46,6.46,22.0,500,1.0,256
spliced,gdna=50_ss=0.65_nrna=30,t1,67,67.3,0.3,0.0,67,76.3,388,347.0,41.0,45,76.7,31.7,9.0,500,1.0,237
spliced,gdna=50_ss=0.65_nrna=30,t_ctrl,0,9.0,9.0,0.0,67,76.3,388,347.0,41.0,45,76.7,31.7,9.0,500,1.0,237
spliced,gdna=50_ss=0.65_nrna=50,t1,63,56.91,6.09,0.1,63,67.91,366,278.0,88.0,71,154.09,83.09,11.0,500,1.0,215
spliced,gdna=50_ss=0.65_nrna=50,t_ctrl,0,11.0,11.0,0.0,63,67.91,366,278.0,88.0,71,154.09,83.09,11.0,500,1.0,215
spliced,gdna=50_ss=0.8_nrna=0,t1,74,61.42,12.58,0.17,74,78.42,426,348.0,78.0,0,73.58,73.58,17.0,500,1.0,256
spliced,gdna=50_ss=0.8_nrna=0,t_ctrl,0,17.0,17.0,0.0,74,78.42,426,348.0,78.0,0,73.58,73.58,17.0,500,1.0,256
spliced,gdna=50_ss=0.8_nrna=30,t1,67,61.85,5.15,0.08,67,70.85,388,352.0,36.0,45,77.15,32.15,9.0,500,1.0,237
spliced,gdna=50_ss=0.8_nrna=30,t_ctrl,0,9.0,9.0,0.0,67,70.85,388,352.0,36.0,45,77.15,32.15,9.0,500,1.0,237
spliced,gdna=50_ss=0.8_nrna=50,t1,63,57.38,5.62,0.09,63,66.38,366,345.0,21.0,71,88.62,17.62,9.0,500,1.0,215
spliced,gdna=50_ss=0.8_nrna=50,t_ctrl,0,9.0,9.0,0.0,63,66.38,366,345.0,21.0,71,88.62,17.62,9.0,500,1.0,215
spliced,gdna=50_ss=0.9_nrna=0,t1,74,67.69,6.31,0.09,74,84.69,426,410.0,16.0,0,5.31,5.31,17.0,500,1.0,256
spliced,gdna=50_ss=0.9_nrna=0,t_ctrl,0,17.0,17.0,0.0,74,84.69,426,410.0,16.0,0,5.31,5.31,17.0,500,1.0,256
spliced,gdna=50_ss=0.9_nrna=30,t1,67,67.56,0.56,0.01,67,75.56,388,345.0,43.0,45,79.44,34.44,8.0,500,1.0,237
spliced,gdna=50_ss=0.9_nrna=30,t_ctrl,0,8.0,8.0,0.0,67,75.56,388,345.0,43.0,45,79.44,34.44,8.0,500,1.0,237
spliced,gdna=50_ss=0.9_nrna=50,t1,63,58.68,4.32,0.07,63,67.68,366,331.0,35.0,71,101.32,30.32,9.0,500,1.0,215
spliced,gdna=50_ss=0.9_nrna=50,t_ctrl,0,9.0,9.0,0.0,63,67.68,366,331.0,35.0,71,101.32,30.32,9.0,500,1.0,215
spliced,gdna=50_ss=0.95_nrna=0,t1,74,69.99,4.01,0.05,74,84.99,426,410.0,16.0,0,5.01,5.01,15.0,500,1.0,256
spliced,gdna=50_ss=0.95_nrna=0,t_ctrl,0,15.0,15.0,0.0,74,84.99,426,410.0,16.0,0,5.01,5.01,15.0,500,1.0,256
spliced,gdna=50_ss=0.95_nrna=30,t1,67,64.79,2.21,0.03,67,72.79,388,340.0,48.0,45,87.21,42.21,8.0,500,1.0,237
spliced,gdna=50_ss=0.95_nrna=30,t_ctrl,0,8.0,8.0,0.0,67,72.79,388,340.0,48.0,45,87.21,42.21,8.0,500,1.0,237
spliced,gdna=50_ss=0.95_nrna=50,t1,63,62.8,0.2,0.0,63,70.8,366,326.0,40.0,71,103.2,32.2,8.0,500,1.0,215
spliced,gdna=50_ss=0.95_nrna=50,t_ctrl,0,8.0,8.0,0.0,63,70.8,366,326.0,40.0,71,103.2,32.2,8.0,500,1.0,215
spliced,gdna=50_ss=1.0_nrna=0,t1,74,76.59,2.59,0.04,74,90.59,426,409.0,17.0,0,0.41,0.41,14.0,500,1.0,244
spliced,gdna=50_ss=1.0_nrna=0,t_ctrl,0,14.0,14.0,0.0,74,90.59,426,409.0,17.0,0,0.41,0.41,14.0,500,1.0,244
spliced,gdna=50_ss=1.0_nrna=30,t1,67,59.7,7.3,0.11,67,71.7,388,344.0,44.0,45,84.3,39.3,12.0,500,1.0,234
spliced,gdna=50_ss=1.0_nrna=30,t_ctrl,0,12.0,12.0,0.0,67,71.7,388,344.0,44.0,45,84.3,39.3,12.0,500,1.0,234
spliced,gdna=50_ss=1.0_nrna=50,t1,63,65.97,2.97,0.05,63,79.97,366,314.0,52.0,71,106.03,35.03,14.0,500,1.0,213
spliced,gdna=50_ss=1.0_nrna=50,t_ctrl,0,14.0,14.0,0.0,63,79.97,366,314.0,52.0,71,106.03,35.03,14.0,500,1.0,213
spliced,gdna=100_ss=0.65_nrna=0,t1,40,31.72,8.28,0.21,40,47.72,460,445.0,15.0,0,7.28,7.28,16.0,500,1.0,266
spliced,gdna=100_ss=0.65_nrna=0,t_ctrl,0,16.0,16.0,0.0,40,47.72,460,445.0,15.0,0,7.28,7.28,16.0,500,1.0,266
spliced,gdna=100_ss=0.65_nrna=30,t1,38,37.18,0.82,0.02,38,63.18,437,340.0,97.0,25,96.82,71.82,26.0,500,1.0,276
spliced,gdna=100_ss=0.65_nrna=30,t_ctrl,0,26.0,26.0,0.0,38,63.18,437,340.0,97.0,25,96.82,71.82,26.0,500,1.0,276
spliced,gdna=100_ss=0.65_nrna=50,t1,36,38.31,2.31,0.06,36,57.31,423,432.0,9.0,41,10.69,30.31,19.0,500,1.0,247
spliced,gdna=100_ss=0.65_nrna=50,t_ctrl,0,19.0,19.0,0.0,36,57.31,423,432.0,9.0,41,10.69,30.31,19.0,500,1.0,247
spliced,gdna=100_ss=0.8_nrna=0,t1,40,35.47,4.53,0.11,40,49.47,460,447.0,13.0,0,3.53,3.53,14.0,500,1.0,266
spliced,gdna=100_ss=0.8_nrna=0,t_ctrl,0,14.0,14.0,0.0,40,49.47,460,447.0,13.0,0,3.53,3.53,14.0,500,1.0,266
spliced,gdna=100_ss=0.8_nrna=30,t1,38,27.82,10.18,0.27,38,42.82,437,350.0,87.0,25,107.18,82.18,15.0,500,1.0,276
spliced,gdna=100_ss=0.8_nrna=30,t_ctrl,0,15.0,15.0,0.0,38,42.82,437,350.0,87.0,25,107.18,82.18,15.0,500,1.0,276
spliced,gdna=100_ss=0.8_nrna=50,t1,36,33.2,2.8,0.08,36,49.2,423,439.0,16.0,41,11.8,29.2,16.0,500,1.0,247
spliced,gdna=100_ss=0.8_nrna=50,t_ctrl,0,16.0,16.0,0.0,36,49.2,423,439.0,16.0,41,11.8,29.2,16.0,500,1.0,247
spliced,gdna=100_ss=0.9_nrna=0,t1,40,35.47,4.53,0.11,40,49.47,460,447.0,13.0,0,3.53,3.53,14.0,500,1.0,266
spliced,gdna=100_ss=0.9_nrna=0,t_ctrl,0,14.0,14.0,0.0,40,49.47,460,447.0,13.0,0,3.53,3.53,14.0,500,1.0,266
spliced,gdna=100_ss=0.9_nrna=30,t1,38,29.82,8.18,0.22,38,43.82,437,386.0,51.0,25,70.18,45.18,14.0,500,1.0,276
spliced,gdna=100_ss=0.9_nrna=30,t_ctrl,0,14.0,14.0,0.0,38,43.82,437,386.0,51.0,25,70.18,45.18,14.0,500,1.0,276
spliced,gdna=100_ss=0.9_nrna=50,t1,36,33.7,2.3,0.06,36,49.7,423,375.0,48.0,41,75.3,34.3,16.0,500,1.0,247
spliced,gdna=100_ss=0.9_nrna=50,t_ctrl,0,16.0,16.0,0.0,36,49.7,423,375.0,48.0,41,75.3,34.3,16.0,500,1.0,247
spliced,gdna=100_ss=0.95_nrna=0,t1,40,37.49,2.51,0.06,40,50.49,460,446.0,14.0,0,3.51,3.51,13.0,500,1.0,266
spliced,gdna=100_ss=0.95_nrna=0,t_ctrl,0,13.0,13.0,0.0,40,50.49,460,446.0,14.0,0,3.51,3.51,13.0,500,1.0,266
spliced,gdna=100_ss=0.95_nrna=30,t1,38,31.45,6.55,0.17,38,45.45,437,384.0,53.0,25,70.55,45.55,14.0,500,1.0,276
spliced,gdna=100_ss=0.95_nrna=30,t_ctrl,0,14.0,14.0,0.0,38,45.45,437,384.0,53.0,25,70.55,45.55,14.0,500,1.0,276
spliced,gdna=100_ss=0.95_nrna=50,t1,36,34.64,1.36,0.04,36,50.64,423,371.0,52.0,41,78.36,37.36,16.0,500,1.0,247
spliced,gdna=100_ss=0.95_nrna=50,t_ctrl,0,16.0,16.0,0.0,36,50.64,423,371.0,52.0,41,78.36,37.36,16.0,500,1.0,247
spliced,gdna=100_ss=1.0_nrna=0,t1,40,36.3,3.7,0.09,40,47.3,460,443.0,17.0,0,9.7,9.7,11.0,500,1.0,278
spliced,gdna=100_ss=1.0_nrna=0,t_ctrl,0,11.0,11.0,0.0,40,47.3,460,443.0,17.0,0,9.7,9.7,11.0,500,1.0,278
spliced,gdna=100_ss=1.0_nrna=30,t1,38,42.76,4.76,0.13,38,49.76,437,440.0,3.0,25,10.24,14.76,7.0,500,1.0,270
spliced,gdna=100_ss=1.0_nrna=30,t_ctrl,0,7.0,7.0,0.0,38,49.76,437,440.0,3.0,25,10.24,14.76,7.0,500,1.0,270
spliced,gdna=100_ss=1.0_nrna=50,t1,36,26.47,9.53,0.26,36,34.47,423,368.0,55.0,41,97.53,56.53,8.0,500,1.0,233
spliced,gdna=100_ss=1.0_nrna=50,t_ctrl,0,8.0,8.0,0.0,36,34.47,423,368.0,55.0,41,97.53,56.53,8.0,500,1.0,233
nonoverlap,gdna=0_ss=0.65_nrna=0,t1,336,335.83,0.17,0.0,500,335.83,0,164.0,164.0,0,0.17,0.17,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.65_nrna=0,t2,164,0.0,164.0,1.0,500,335.83,0,164.0,164.0,0,0.17,0.17,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.65_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,335.83,0,164.0,164.0,0,0.17,0.17,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.65_nrna=30,t1,210,193.42,16.58,0.08,323,343.42,0,0.0,0.0,177,156.58,20.42,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.65_nrna=30,t2,113,150.0,37.0,0.33,323,343.42,0,0.0,0.0,177,156.58,20.42,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.65_nrna=30,t_ctrl,0,0.0,0.0,0.0,323,343.42,0,0.0,0.0,177,156.58,20.42,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.8_nrna=0,t1,336,335.83,0.17,0.0,500,335.83,0,164.0,164.0,0,0.17,0.17,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.8_nrna=0,t2,164,0.0,164.0,1.0,500,335.83,0,164.0,164.0,0,0.17,0.17,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.8_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,335.83,0,164.0,164.0,0,0.17,0.17,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.8_nrna=30,t1,210,182.11,27.89,0.13,323,332.11,0,0.0,0.0,177,167.89,9.11,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.8_nrna=30,t2,113,150.0,37.0,0.33,323,332.11,0,0.0,0.0,177,167.89,9.11,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.8_nrna=30,t_ctrl,0,0.0,0.0,0.0,323,332.11,0,0.0,0.0,177,167.89,9.11,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.9_nrna=0,t1,336,335.83,0.17,0.0,500,477.83,0,22.0,22.0,0,0.17,0.17,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.9_nrna=0,t2,164,142.0,22.0,0.13,500,477.83,0,22.0,22.0,0,0.17,0.17,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,477.83,0,22.0,22.0,0,0.17,0.17,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.9_nrna=30,t1,210,188.05,21.95,0.1,323,338.05,0,0.0,0.0,177,161.95,15.05,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.9_nrna=30,t2,113,150.0,37.0,0.33,323,338.05,0,0.0,0.0,177,161.95,15.05,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,323,338.05,0,0.0,0.0,177,161.95,15.05,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.95_nrna=0,t1,336,335.84,0.16,0.0,500,485.84,0,14.0,14.0,0,0.16,0.16,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.95_nrna=0,t2,164,150.0,14.0,0.09,500,485.84,0,14.0,14.0,0,0.16,0.16,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.95_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,485.84,0,14.0,14.0,0,0.16,0.16,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.95_nrna=30,t1,210,183.64,26.36,0.13,323,333.64,0,0.0,0.0,177,166.36,10.64,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.95_nrna=30,t2,113,150.0,37.0,0.33,323,333.64,0,0.0,0.0,177,166.36,10.64,0.0,500,1.0,0
nonoverlap,gdna=0_ss=0.95_nrna=30,t_ctrl,0,0.0,0.0,0.0,323,333.64,0,0.0,0.0,177,166.36,10.64,0.0,500,1.0,0
nonoverlap,gdna=0_ss=1.0_nrna=0,t1,336,335.82,0.18,0.0,500,499.82,0,0.0,0.0,0,0.18,0.18,0.0,500,1.0,0
nonoverlap,gdna=0_ss=1.0_nrna=0,t2,164,164.0,0.0,0.0,500,499.82,0,0.0,0.0,0,0.18,0.18,0.0,500,1.0,0
nonoverlap,gdna=0_ss=1.0_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,499.82,0,0.0,0.0,0,0.18,0.18,0.0,500,1.0,0
nonoverlap,gdna=0_ss=1.0_nrna=30,t1,213,187.31,25.69,0.12,323,332.31,0,0.0,0.0,177,167.69,9.31,0.0,500,1.0,0
nonoverlap,gdna=0_ss=1.0_nrna=30,t2,110,145.0,35.0,0.32,323,332.31,0,0.0,0.0,177,167.69,9.31,0.0,500,1.0,0
nonoverlap,gdna=0_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,323,332.31,0,0.0,0.0,177,167.69,9.31,0.0,500,1.0,0
nonoverlap,gdna=5_ss=0.65_nrna=0,t1,193,195.79,2.79,0.01,278,283.79,222,216.0,6.0,0,0.21,0.21,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.65_nrna=0,t2,85,88.0,3.0,0.04,278,283.79,222,216.0,6.0,0,0.21,0.21,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.65_nrna=0,t_ctrl,0,0.0,0.0,0.0,278,283.79,222,216.0,6.0,0,0.21,0.21,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.65_nrna=30,t1,130,115.14,14.86,0.11,213,225.14,170,182.0,12.0,117,92.86,24.14,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.65_nrna=30,t2,83,110.0,27.0,0.33,213,225.14,170,182.0,12.0,117,92.86,24.14,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.65_nrna=30,t_ctrl,0,0.0,0.0,0.0,213,225.14,170,182.0,12.0,117,92.86,24.14,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.8_nrna=0,t1,193,195.75,2.75,0.01,278,284.75,222,215.0,7.0,0,0.25,0.25,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.8_nrna=0,t2,85,89.0,4.0,0.05,278,284.75,222,215.0,7.0,0,0.25,0.25,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.8_nrna=0,t_ctrl,0,0.0,0.0,0.0,278,284.75,222,215.0,7.0,0,0.25,0.25,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.8_nrna=30,t1,130,114.79,15.21,0.12,213,224.79,170,177.0,7.0,117,98.21,18.79,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.8_nrna=30,t2,83,110.0,27.0,0.33,213,224.79,170,177.0,7.0,117,98.21,18.79,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.8_nrna=30,t_ctrl,0,0.0,0.0,0.0,213,224.79,170,177.0,7.0,117,98.21,18.79,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.9_nrna=0,t1,193,196.44,3.44,0.02,278,285.44,222,214.0,8.0,0,0.56,0.56,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.9_nrna=0,t2,85,89.0,4.0,0.05,278,285.44,222,214.0,8.0,0,0.56,0.56,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,278,285.44,222,214.0,8.0,0,0.56,0.56,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.9_nrna=30,t1,130,104.25,25.75,0.2,213,214.25,170,150.0,20.0,117,135.75,18.75,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.9_nrna=30,t2,83,110.0,27.0,0.33,213,214.25,170,150.0,20.0,117,135.75,18.75,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,213,214.25,170,150.0,20.0,117,135.75,18.75,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.95_nrna=0,t1,193,196.67,3.67,0.02,278,283.67,222,216.0,6.0,0,0.33,0.33,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.95_nrna=0,t2,85,87.0,2.0,0.02,278,283.67,222,216.0,6.0,0,0.33,0.33,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.95_nrna=0,t_ctrl,0,0.0,0.0,0.0,278,283.67,222,216.0,6.0,0,0.33,0.33,0.0,500,1.0,164
nonoverlap,gdna=5_ss=0.95_nrna=30,t1,130,107.16,22.84,0.18,213,217.16,170,162.0,8.0,117,120.84,3.84,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.95_nrna=30,t2,83,110.0,27.0,0.33,213,217.16,170,162.0,8.0,117,120.84,3.84,0.0,500,1.0,107
nonoverlap,gdna=5_ss=0.95_nrna=30,t_ctrl,0,0.0,0.0,0.0,213,217.16,170,162.0,8.0,117,120.84,3.84,0.0,500,1.0,107
nonoverlap,gdna=5_ss=1.0_nrna=0,t1,187,186.18,0.82,0.0,278,279.18,222,219.0,3.0,0,1.82,1.82,0.0,500,1.0,150
nonoverlap,gdna=5_ss=1.0_nrna=0,t2,91,93.0,2.0,0.02,278,279.18,222,219.0,3.0,0,1.82,1.82,0.0,500,1.0,150
nonoverlap,gdna=5_ss=1.0_nrna=0,t_ctrl,0,0.0,0.0,0.0,278,279.18,222,219.0,3.0,0,1.82,1.82,0.0,500,1.0,150
nonoverlap,gdna=5_ss=1.0_nrna=30,t1,132,120.62,11.38,0.09,213,227.62,170,162.0,8.0,117,110.38,6.62,0.0,500,1.0,122
nonoverlap,gdna=5_ss=1.0_nrna=30,t2,81,107.0,26.0,0.32,213,227.62,170,162.0,8.0,117,110.38,6.62,0.0,500,1.0,122
nonoverlap,gdna=5_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,213,227.62,170,162.0,8.0,117,110.38,6.62,0.0,500,1.0,122
nonoverlap,gdna=20_ss=0.65_nrna=0,t1,78,77.8,0.2,0.0,119,135.8,381,358.0,23.0,0,6.2,6.2,11.0,500,1.0,261
nonoverlap,gdna=20_ss=0.65_nrna=0,t2,41,47.0,6.0,0.15,119,135.8,381,358.0,23.0,0,6.2,6.2,11.0,500,1.0,261
nonoverlap,gdna=20_ss=0.65_nrna=0,t_ctrl,0,11.0,11.0,0.0,119,135.8,381,358.0,23.0,0,6.2,6.2,11.0,500,1.0,261
nonoverlap,gdna=20_ss=0.65_nrna=30,t1,67,73.74,6.74,0.1,105,129.74,337,296.0,41.0,58,74.26,16.26,3.0,500,1.0,236
nonoverlap,gdna=20_ss=0.65_nrna=30,t2,38,53.0,15.0,0.39,105,129.74,337,296.0,41.0,58,74.26,16.26,3.0,500,1.0,236
nonoverlap,gdna=20_ss=0.65_nrna=30,t_ctrl,0,3.0,3.0,0.0,105,129.74,337,296.0,41.0,58,74.26,16.26,3.0,500,1.0,236
nonoverlap,gdna=20_ss=0.8_nrna=0,t1,78,79.58,1.58,0.02,119,137.58,381,362.0,19.0,0,0.42,0.42,11.0,500,1.0,261
nonoverlap,gdna=20_ss=0.8_nrna=0,t2,41,47.0,6.0,0.15,119,137.58,381,362.0,19.0,0,0.42,0.42,11.0,500,1.0,261
nonoverlap,gdna=20_ss=0.8_nrna=0,t_ctrl,0,11.0,11.0,0.0,119,137.58,381,362.0,19.0,0,0.42,0.42,11.0,500,1.0,261
nonoverlap,gdna=20_ss=0.8_nrna=30,t1,67,64.32,2.68,0.04,105,119.32,337,297.0,40.0,58,83.68,25.68,2.0,500,1.0,236
nonoverlap,gdna=20_ss=0.8_nrna=30,t2,38,53.0,15.0,0.39,105,119.32,337,297.0,40.0,58,83.68,25.68,2.0,500,1.0,236
nonoverlap,gdna=20_ss=0.8_nrna=30,t_ctrl,0,2.0,2.0,0.0,105,119.32,337,297.0,40.0,58,83.68,25.68,2.0,500,1.0,236
nonoverlap,gdna=20_ss=0.9_nrna=0,t1,78,78.69,0.69,0.01,119,136.69,381,363.0,18.0,0,0.31,0.31,11.0,500,1.0,261
nonoverlap,gdna=20_ss=0.9_nrna=0,t2,41,47.0,6.0,0.15,119,136.69,381,363.0,18.0,0,0.31,0.31,11.0,500,1.0,261
nonoverlap,gdna=20_ss=0.9_nrna=0,t_ctrl,0,11.0,11.0,0.0,119,136.69,381,363.0,18.0,0,0.31,0.31,11.0,500,1.0,261
nonoverlap,gdna=20_ss=0.9_nrna=30,t1,67,61.4,5.6,0.08,105,116.4,337,297.0,40.0,58,86.6,28.6,2.0,500,1.0,236
nonoverlap,gdna=20_ss=0.9_nrna=30,t2,38,53.0,15.0,0.39,105,116.4,337,297.0,40.0,58,86.6,28.6,2.0,500,1.0,236
nonoverlap,gdna=20_ss=0.9_nrna=30,t_ctrl,0,2.0,2.0,0.0,105,116.4,337,297.0,40.0,58,86.6,28.6,2.0,500,1.0,236
