scenario,condition,t_id,expected,observed,abs_diff,rel_error,total_expected,total_observed,gdna_expected,gdna_pipeline,gdna_abs_diff,nrna_expected,nrna_pipeline,nrna_abs_diff,ctrl_observed,n_fragments,alignment_rate,n_intergenic
antisense,gdna=0_ss=0.9_nrna=30,t2,148,159.46,11.46,0.08,299,323.86,0,170.0,170.0,201,6.14,194.86,0.0,500,1.0,0
antisense,gdna=0_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,299,323.86,0,170.0,170.0,201,6.14,194.86,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=0,t1,241,237.81,3.19,0.01,500,481.67,0,18.0,18.0,0,0.33,0.33,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=0,t2,259,243.86,15.14,0.06,500,481.67,0,18.0,18.0,0,0.33,0.33,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,481.67,0,18.0,18.0,0,0.33,0.33,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=30,t1,151,170.81,19.81,0.13,299,335.5,0,160.0,160.0,201,4.5,196.5,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=30,t2,148,164.69,16.69,0.11,299,335.5,0,160.0,160.0,201,4.5,196.5,0.0,500,1.0,0
antisense,gdna=0_ss=0.95_nrna=30,t_ctrl,0,0.0,0.0,0.0,299,335.5,0,160.0,160.0,201,4.5,196.5,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=0,t1,257,256.82,0.18,0.0,500,499.66,0,0.0,0.0,0,0.34,0.34,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=0,t2,243,242.84,0.16,0.0,500,499.66,0,0.0,0.0,0,0.34,0.34,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,499.66,0,0.0,0.0,0,0.34,0.34,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=30,t1,160,187.65,27.65,0.17,299,344.42,0,154.0,154.0,201,1.58,199.42,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=30,t2,139,156.77,17.77,0.13,299,344.42,0,154.0,154.0,201,1.58,199.42,0.0,500,1.0,0
antisense,gdna=0_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,299,344.42,0,154.0,154.0,201,1.58,199.42,0.0,500,1.0,0
antisense,gdna=20_ss=0.8_nrna=0,t1,85,85.82,0.82,0.01,172,173.39,328,323.0,5.0,0,3.61,3.61,0.0,500,1.0,247
antisense,gdna=20_ss=0.8_nrna=0,t2,87,87.58,0.58,0.01,172,173.39,328,323.0,5.0,0,3.61,3.61,0.0,500,1.0,247
antisense,gdna=20_ss=0.8_nrna=0,t_ctrl,0,0.0,0.0,0.0,172,173.39,328,323.0,5.0,0,3.61,3.61,0.0,500,1.0,247
antisense,gdna=20_ss=0.8_nrna=30,t1,67,71.95,4.95,0.07,140,142.6,266,351.0,85.0,94,6.4,87.6,1.0,500,1.0,192
antisense,gdna=20_ss=0.8_nrna=30,t2,73,69.65,3.35,0.05,140,142.6,266,351.0,85.0,94,6.4,87.6,1.0,500,1.0,192
antisense,gdna=20_ss=0.8_nrna=30,t_ctrl,0,1.0,1.0,0.0,140,142.6,266,351.0,85.0,94,6.4,87.6,1.0,500,1.0,192
antisense,gdna=20_ss=0.9_nrna=0,t1,85,81.22,3.78,0.04,172,165.23,328,332.0,4.0,0,2.77,2.77,0.0,500,1.0,247
antisense,gdna=20_ss=0.9_nrna=0,t2,87,84.01,2.99,0.03,172,165.23,328,332.0,4.0,0,2.77,2.77,0.0,500,1.0,247
antisense,gdna=20_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,172,165.23,328,332.0,4.0,0,2.77,2.77,0.0,500,1.0,247
antisense,gdna=20_ss=0.9_nrna=30,t1,67,72.29,5.29,0.08,140,150.2,266,347.0,81.0,94,2.8,91.2,1.0,500,1.0,192
antisense,gdna=20_ss=0.9_nrna=30,t2,73,76.91,3.91,0.05,140,150.2,266,347.0,81.0,94,2.8,91.2,1.0,500,1.0,192
antisense,gdna=20_ss=0.9_nrna=30,t_ctrl,0,1.0,1.0,0.0,140,150.2,266,347.0,81.0,94,2.8,91.2,1.0,500,1.0,192
antisense,gdna=20_ss=0.95_nrna=0,t1,85,82.58,2.42,0.03,172,167.45,328,330.0,2.0,0,2.55,2.55,0.0,500,1.0,247
antisense,gdna=20_ss=0.95_nrna=0,t2,87,84.87,2.13,0.02,172,167.45,328,330.0,2.0,0,2.55,2.55,0.0,500,1.0,247
antisense,gdna=20_ss=0.95_nrna=0,t_ctrl,0,0.0,0.0,0.0,172,167.45,328,330.0,2.0,0,2.55,2.55,0.0,500,1.0,247
antisense,gdna=20_ss=0.95_nrna=30,t1,67,74.2,7.2,0.11,140,153.84,266,344.0,78.0,94,2.16,91.84,1.0,500,1.0,192
antisense,gdna=20_ss=0.95_nrna=30,t2,73,78.64,5.64,0.08,140,153.84,266,344.0,78.0,94,2.16,91.84,1.0,500,1.0,192
antisense,gdna=20_ss=0.95_nrna=30,t_ctrl,0,1.0,1.0,0.0,140,153.84,266,344.0,78.0,94,2.16,91.84,1.0,500,1.0,192
antisense,gdna=20_ss=1.0_nrna=0,t1,83,86.75,3.75,0.05,172,177.59,328,319.0,9.0,0,0.41,0.41,2.0,500,1.0,241
antisense,gdna=20_ss=1.0_nrna=0,t2,89,88.84,0.16,0.0,172,177.59,328,319.0,9.0,0,0.41,0.41,2.0,500,1.0,241
antisense,gdna=20_ss=1.0_nrna=0,t_ctrl,0,2.0,2.0,0.0,172,177.59,328,319.0,9.0,0,0.41,0.41,2.0,500,1.0,241
antisense,gdna=20_ss=1.0_nrna=30,t1,66,81.65,15.65,0.24,140,170.26,266,326.0,60.0,94,0.74,93.26,1.0,500,1.0,209
antisense,gdna=20_ss=1.0_nrna=30,t2,74,87.61,13.61,0.18,140,170.26,266,326.0,60.0,94,0.74,93.26,1.0,500,1.0,209
antisense,gdna=20_ss=1.0_nrna=30,t_ctrl,0,1.0,1.0,0.0,140,170.26,266,326.0,60.0,94,0.74,93.26,1.0,500,1.0,209
antisense,gdna=50_ss=0.8_nrna=0,t1,40,35.18,4.82,0.12,87,78.6,413,419.0,6.0,0,0.4,0.4,4.0,500,1.0,311
antisense,gdna=50_ss=0.8_nrna=0,t2,47,39.43,7.57,0.16,87,78.6,413,419.0,6.0,0,0.4,0.4,4.0,500,1.0,311
antisense,gdna=50_ss=0.8_nrna=0,t_ctrl,0,4.0,4.0,0.0,87,78.6,413,419.0,6.0,0,0.4,0.4,4.0,500,1.0,311
antisense,gdna=50_ss=0.8_nrna=30,t1,41,33.21,7.79,0.19,78,69.03,370,411.0,41.0,52,16.97,35.03,1.0,500,1.0,280
antisense,gdna=50_ss=0.8_nrna=30,t2,37,34.83,2.17,0.06,78,69.03,370,411.0,41.0,52,16.97,35.03,1.0,500,1.0,280
antisense,gdna=50_ss=0.8_nrna=30,t_ctrl,0,1.0,1.0,0.0,78,69.03,370,411.0,41.0,52,16.97,35.03,1.0,500,1.0,280
antisense,gdna=50_ss=0.9_nrna=0,t1,40,38.49,1.51,0.04,87,84.55,413,413.0,0.0,0,0.45,0.45,3.0,500,1.0,311
antisense,gdna=50_ss=0.9_nrna=0,t2,47,43.06,3.94,0.08,87,84.55,413,413.0,0.0,0,0.45,0.45,3.0,500,1.0,311
antisense,gdna=50_ss=0.9_nrna=0,t_ctrl,0,3.0,3.0,0.0,87,84.55,413,413.0,0.0,0,0.45,0.45,3.0,500,1.0,311
antisense,gdna=50_ss=0.9_nrna=30,t1,41,42.76,1.76,0.04,78,81.12,370,404.0,34.0,52,11.88,40.12,1.0,500,1.0,280
antisense,gdna=50_ss=0.9_nrna=30,t2,37,37.37,0.37,0.01,78,81.12,370,404.0,34.0,52,11.88,40.12,1.0,500,1.0,280
antisense,gdna=50_ss=0.9_nrna=30,t_ctrl,0,1.0,1.0,0.0,78,81.12,370,404.0,34.0,52,11.88,40.12,1.0,500,1.0,280
antisense,gdna=50_ss=0.95_nrna=0,t1,40,41.65,1.65,0.04,87,89.52,413,408.0,5.0,0,0.48,0.48,3.0,500,1.0,311
antisense,gdna=50_ss=0.95_nrna=0,t2,47,44.87,2.13,0.05,87,89.52,413,408.0,5.0,0,0.48,0.48,3.0,500,1.0,311
antisense,gdna=50_ss=0.95_nrna=0,t_ctrl,0,3.0,3.0,0.0,87,89.52,413,408.0,5.0,0,0.48,0.48,3.0,500,1.0,311
antisense,gdna=50_ss=0.95_nrna=30,t1,41,43.74,2.74,0.07,78,83.97,370,402.0,32.0,52,11.03,40.97,1.0,500,1.0,280
antisense,gdna=50_ss=0.95_nrna=30,t2,37,39.23,2.23,0.06,78,83.97,370,402.0,32.0,52,11.03,40.97,1.0,500,1.0,280
antisense,gdna=50_ss=0.95_nrna=30,t_ctrl,0,1.0,1.0,0.0,78,83.97,370,402.0,32.0,52,11.03,40.97,1.0,500,1.0,280
antisense,gdna=50_ss=1.0_nrna=0,t1,43,45.51,2.51,0.06,87,93.37,413,401.0,12.0,0,2.63,2.63,3.0,500,1.0,301
antisense,gdna=50_ss=1.0_nrna=0,t2,44,44.86,0.86,0.02,87,93.37,413,401.0,12.0,0,2.63,2.63,3.0,500,1.0,301
antisense,gdna=50_ss=1.0_nrna=0,t_ctrl,0,3.0,3.0,0.0,87,93.37,413,401.0,12.0,0,2.63,2.63,3.0,500,1.0,301
antisense,gdna=50_ss=1.0_nrna=30,t1,39,44.05,5.05,0.13,78,94.82,370,400.0,30.0,52,2.18,49.82,7.0,500,1.0,274
antisense,gdna=50_ss=1.0_nrna=30,t2,39,43.77,4.77,0.12,78,94.82,370,400.0,30.0,52,2.18,49.82,7.0,500,1.0,274
antisense,gdna=50_ss=1.0_nrna=30,t_ctrl,0,7.0,7.0,0.0,78,94.82,370,400.0,30.0,52,2.18,49.82,7.0,500,1.0,274
paralogs_unspliced,gdna=0_ss=0.9_nrna=0,t1,241,250.0,9.0,0.04,500,500.0,0,0.0,0.0,0,0.0,0.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=0.9_nrna=0,t2,259,250.0,9.0,0.03,500,500.0,0,0.0,0.0,0,0.0,0.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,500.0,0,0.0,0.0,0,0.0,0.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=0.9_nrna=30,t1,198,250.0,52.0,0.26,385,500.0,0,0.0,0.0,115,0.0,115.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=0.9_nrna=30,t2,187,250.0,63.0,0.34,385,500.0,0,0.0,0.0,115,0.0,115.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,385,500.0,0,0.0,0.0,115,0.0,115.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=1.0_nrna=0,t1,257,250.0,7.0,0.03,500,500.0,0,0.0,0.0,0,0.0,0.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=1.0_nrna=0,t2,243,250.0,7.0,0.03,500,500.0,0,0.0,0.0,0,0.0,0.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=1.0_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,500.0,0,0.0,0.0,0,0.0,0.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=1.0_nrna=30,t1,190,250.0,60.0,0.32,385,500.0,0,0.0,0.0,115,0.0,115.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=1.0_nrna=30,t2,195,250.0,55.0,0.28,385,500.0,0,0.0,0.0,115,0.0,115.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=0_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,385,500.0,0,0.0,0.0,115,0.0,115.0,0.0,1000,2.0,0
paralogs_unspliced,gdna=20_ss=0.9_nrna=0,t1,45,84.73,39.73,0.88,103,160.0,397,340.0,57.0,0,0.0,0.0,2.0,658,1.32,311
paralogs_unspliced,gdna=20_ss=0.9_nrna=0,t2,58,73.27,15.27,0.26,103,160.0,397,340.0,57.0,0,0.0,0.0,2.0,658,1.32,311
paralogs_unspliced,gdna=20_ss=0.9_nrna=0,t_ctrl,0,2.0,2.0,0.0,103,160.0,397,340.0,57.0,0,0.0,0.0,2.0,658,1.32,311
paralogs_unspliced,gdna=20_ss=0.9_nrna=30,t1,51,95.84,44.84,0.88,97,175.0,374,325.0,49.0,29,0.0,29.0,3.0,672,1.34,296
paralogs_unspliced,gdna=20_ss=0.9_nrna=30,t2,46,76.16,30.16,0.66,97,175.0,374,325.0,49.0,29,0.0,29.0,3.0,672,1.34,296
paralogs_unspliced,gdna=20_ss=0.9_nrna=30,t_ctrl,0,3.0,3.0,0.0,97,175.0,374,325.0,49.0,29,0.0,29.0,3.0,672,1.34,296
paralogs_unspliced,gdna=20_ss=1.0_nrna=0,t1,50,109.24,59.24,1.18,103,157.0,397,343.0,54.0,0,0.0,0.0,1.0,656,1.31,307
paralogs_unspliced,gdna=20_ss=1.0_nrna=0,t2,53,46.76,6.24,0.12,103,157.0,397,343.0,54.0,0,0.0,0.0,1.0,656,1.31,307
paralogs_unspliced,gdna=20_ss=1.0_nrna=0,t_ctrl,0,1.0,1.0,0.0,103,157.0,397,343.0,54.0,0,0.0,0.0,1.0,656,1.31,307
paralogs_unspliced,gdna=20_ss=1.0_nrna=30,t1,48,93.31,45.31,0.94,97,182.0,374,318.0,56.0,29,0.0,29.0,2.0,680,1.36,296
paralogs_unspliced,gdna=20_ss=1.0_nrna=30,t2,49,86.69,37.69,0.77,97,182.0,374,318.0,56.0,29,0.0,29.0,2.0,680,1.36,296
paralogs_unspliced,gdna=20_ss=1.0_nrna=30,t_ctrl,0,2.0,2.0,0.0,97,182.0,374,318.0,56.0,29,0.0,29.0,2.0,680,1.36,296
paralogs_unspliced,gdna=50_ss=0.9_nrna=0,t1,25,66.45,41.45,1.66,47,105.0,453,395.0,58.0,0,0.0,0.0,2.0,603,1.21,364
paralogs_unspliced,gdna=50_ss=0.9_nrna=0,t2,22,36.55,14.55,0.66,47,105.0,453,395.0,58.0,0,0.0,0.0,2.0,603,1.21,364
paralogs_unspliced,gdna=50_ss=0.9_nrna=0,t_ctrl,0,2.0,2.0,0.0,47,105.0,453,395.0,58.0,0,0.0,0.0,2.0,603,1.21,364
paralogs_unspliced,gdna=50_ss=0.9_nrna=30,t1,25,73.78,48.78,1.95,45,129.0,441,371.0,70.0,14,0.0,14.0,1.0,628,1.26,344
paralogs_unspliced,gdna=50_ss=0.9_nrna=30,t2,20,54.22,34.22,1.71,45,129.0,441,371.0,70.0,14,0.0,14.0,1.0,628,1.26,344
paralogs_unspliced,gdna=50_ss=0.9_nrna=30,t_ctrl,0,1.0,1.0,0.0,45,129.0,441,371.0,70.0,14,0.0,14.0,1.0,628,1.26,344
paralogs_unspliced,gdna=50_ss=1.0_nrna=0,t1,27,50.26,23.26,0.86,47,102.0,453,398.0,55.0,0,0.0,0.0,3.0,599,1.2,369
paralogs_unspliced,gdna=50_ss=1.0_nrna=0,t2,20,48.74,28.74,1.44,47,102.0,453,398.0,55.0,0,0.0,0.0,3.0,599,1.2,369
paralogs_unspliced,gdna=50_ss=1.0_nrna=0,t_ctrl,0,3.0,3.0,0.0,47,102.0,453,398.0,55.0,0,0.0,0.0,3.0,599,1.2,369
paralogs_unspliced,gdna=50_ss=1.0_nrna=30,t1,28,64.22,36.22,1.29,45,112.0,441,388.0,53.0,14,0.0,14.0,1.0,611,1.22,361
paralogs_unspliced,gdna=50_ss=1.0_nrna=30,t2,17,46.78,29.78,1.75,45,112.0,441,388.0,53.0,14,0.0,14.0,1.0,611,1.22,361
paralogs_unspliced,gdna=50_ss=1.0_nrna=30,t_ctrl,0,1.0,1.0,0.0,45,112.0,441,388.0,53.0,14,0.0,14.0,1.0,611,1.22,361
paralogs_spliced,gdna=0_ss=0.9_nrna=0,t1,241,249.8,8.8,0.04,500,499.6,0,0.0,0.0,0,0.4,0.4,0.0,1000,2.0,0
paralogs_spliced,gdna=0_ss=0.9_nrna=0,t2,259,249.8,9.2,0.04,500,499.6,0,0.0,0.0,0,0.4,0.4,0.0,1000,2.0,0
paralogs_spliced,gdna=0_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,499.6,0,0.0,0.0,0,0.4,0.4,0.0,1000,2.0,0
paralogs_spliced,gdna=0_ss=1.0_nrna=0,t1,257,249.8,7.2,0.03,500,499.6,0,0.0,0.0,0,0.4,0.4,0.0,1000,2.0,0
paralogs_spliced,gdna=0_ss=1.0_nrna=0,t2,243,249.8,6.8,0.03,500,499.6,0,0.0,0.0,0,0.4,0.4,0.0,1000,2.0,0
paralogs_spliced,gdna=0_ss=1.0_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,499.6,0,0.0,0.0,0,0.4,0.4,0.0,1000,2.0,0
paralogs_spliced,gdna=20_ss=0.9_nrna=0,t1,68,82.98,14.98,0.22,128,144.48,372,304.0,68.0,0,51.52,51.52,0.0,696,1.39,270
paralogs_spliced,gdna=20_ss=0.9_nrna=0,t2,60,61.5,1.5,0.02,128,144.48,372,304.0,68.0,0,51.52,51.52,0.0,696,1.39,270
paralogs_spliced,gdna=20_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,128,144.48,372,304.0,68.0,0,51.52,51.52,0.0,696,1.39,270
paralogs_spliced,gdna=20_ss=1.0_nrna=0,t1,71,65.08,5.92,0.08,128,140.2,372,290.0,82.0,0,69.8,69.8,3.0,707,1.41,274
paralogs_spliced,gdna=20_ss=1.0_nrna=0,t2,57,72.12,15.12,0.27,128,140.2,372,290.0,82.0,0,69.8,69.8,3.0,707,1.41,274
paralogs_spliced,gdna=20_ss=1.0_nrna=0,t_ctrl,0,3.0,3.0,0.0,128,140.2,372,290.0,82.0,0,69.8,69.8,3.0,707,1.41,274
paralogs_spliced,gdna=50_ss=0.9_nrna=0,t1,24,38.56,14.56,0.61,61,82.75,439,347.0,92.0,0,70.25,70.25,3.0,650,1.3,313
paralogs_spliced,gdna=50_ss=0.9_nrna=0,t2,37,41.19,4.19,0.11,61,82.75,439,347.0,92.0,0,70.25,70.25,3.0,650,1.3,313
paralogs_spliced,gdna=50_ss=0.9_nrna=0,t_ctrl,0,3.0,3.0,0.0,61,82.75,439,347.0,92.0,0,70.25,70.25,3.0,650,1.3,313
paralogs_spliced,gdna=50_ss=1.0_nrna=0,t1,33,40.82,7.82,0.24,61,82.22,439,350.0,89.0,0,67.78,67.78,2.0,648,1.3,323
paralogs_spliced,gdna=50_ss=1.0_nrna=0,t2,28,39.4,11.4,0.41,61,82.22,439,350.0,89.0,0,67.78,67.78,2.0,648,1.3,323
paralogs_spliced,gdna=50_ss=1.0_nrna=0,t_ctrl,0,2.0,2.0,0.0,61,82.22,439,350.0,89.0,0,67.78,67.78,2.0,648,1.3,323
dist_paralogs,gdna=0_ss=0.9_nrna=0,t1,284,276.21,7.79,0.03,500,499.68,0,0.0,0.0,0,0.32,0.32,0.0,847,1.69,0
dist_paralogs,gdna=0_ss=0.9_nrna=0,t2,216,223.48,7.48,0.03,500,499.68,0,0.0,0.0,0,0.32,0.32,0.0,847,1.69,0
dist_paralogs,gdna=0_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,499.68,0,0.0,0.0,0,0.32,0.32,0.0,847,1.69,0
dist_paralogs,gdna=0_ss=0.9_nrna=30,t1,163,129.45,33.55,0.21,305,304.86,0,13.0,13.0,195,182.14,12.86,0.0,768,1.54,0
dist_paralogs,gdna=0_ss=0.9_nrna=30,t2,142,175.4,33.4,0.24,305,304.86,0,13.0,13.0,195,182.14,12.86,0.0,768,1.54,0
dist_paralogs,gdna=0_ss=0.9_nrna=30,t_ctrl,0,0.0,0.0,0.0,305,304.86,0,13.0,13.0,195,182.14,12.86,0.0,768,1.54,0
dist_paralogs,gdna=0_ss=1.0_nrna=0,t1,296,296.56,0.56,0.0,500,499.66,0,0.0,0.0,0,0.34,0.34,0.0,843,1.69,0
dist_paralogs,gdna=0_ss=1.0_nrna=0,t2,204,203.09,0.91,0.0,500,499.66,0,0.0,0.0,0,0.34,0.34,0.0,843,1.69,0
dist_paralogs,gdna=0_ss=1.0_nrna=0,t_ctrl,0,0.0,0.0,0.0,500,499.66,0,0.0,0.0,0,0.34,0.34,0.0,843,1.69,0
dist_paralogs,gdna=0_ss=1.0_nrna=30,t1,169,137.76,31.24,0.18,305,302.14,0,0.0,0.0,195,197.86,2.86,0.0,786,1.57,0
dist_paralogs,gdna=0_ss=1.0_nrna=30,t2,136,164.38,28.38,0.21,305,302.14,0,0.0,0.0,195,197.86,2.86,0.0,786,1.57,0
dist_paralogs,gdna=0_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,305,302.14,0,0.0,0.0,195,197.86,2.86,0.0,786,1.57,0
dist_paralogs,gdna=20_ss=0.9_nrna=0,t1,65,62.8,2.2,0.03,116,133.2,384,362.0,22.0,0,4.8,4.8,2.0,610,1.22,273
dist_paralogs,gdna=20_ss=0.9_nrna=0,t2,51,68.4,17.4,0.34,116,133.2,384,362.0,22.0,0,4.8,4.8,2.0,610,1.22,273
dist_paralogs,gdna=20_ss=0.9_nrna=0,t_ctrl,0,2.0,2.0,0.0,116,133.2,384,362.0,22.0,0,4.8,4.8,2.0,610,1.22,273
dist_paralogs,gdna=20_ss=0.9_nrna=30,t1,57,46.56,10.44,0.18,100,117.06,335,299.0,36.0,65,83.94,18.94,3.0,612,1.22,238
dist_paralogs,gdna=20_ss=0.9_nrna=30,t2,43,67.49,24.49,0.57,100,117.06,335,299.0,36.0,65,83.94,18.94,3.0,612,1.22,238
dist_paralogs,gdna=20_ss=0.9_nrna=30,t_ctrl,0,3.0,3.0,0.0,100,117.06,335,299.0,36.0,65,83.94,18.94,3.0,612,1.22,238
dist_paralogs,gdna=20_ss=1.0_nrna=0,t1,72,61.8,10.2,0.14,116,131.41,384,355.0,29.0,0,13.59,13.59,3.0,604,1.21,273
dist_paralogs,gdna=20_ss=1.0_nrna=0,t2,44,66.62,22.62,0.51,116,131.41,384,355.0,29.0,0,13.59,13.59,3.0,604,1.21,273
dist_paralogs,gdna=20_ss=1.0_nrna=0,t_ctrl,0,3.0,3.0,0.0,116,131.41,384,355.0,29.0,0,13.59,13.59,3.0,604,1.21,273
dist_paralogs,gdna=20_ss=1.0_nrna=30,t1,57,47.97,9.03,0.16,100,106.39,335,299.0,36.0,65,94.61,29.61,0.0,615,1.23,232
dist_paralogs,gdna=20_ss=1.0_nrna=30,t2,43,58.42,15.42,0.36,100,106.39,335,299.0,36.0,65,94.61,29.61,0.0,615,1.23,232
dist_paralogs,gdna=20_ss=1.0_nrna=30,t_ctrl,0,0.0,0.0,0.0,100,106.39,335,299.0,36.0,65,94.61,29.61,0.0,615,1.23,232
dist_paralogs,gdna=50_ss=0.9_nrna=0,t1,34,27.54,6.46,0.19,54,68.24,446,413.0,33.0,0,18.76,18.76,0.0,574,1.15,330
dist_paralogs,gdna=50_ss=0.9_nrna=0,t2,20,40.69,20.69,1.03,54,68.24,446,413.0,33.0,0,18.76,18.76,0.0,574,1.15,330
dist_paralogs,gdna=50_ss=0.9_nrna=0,t_ctrl,0,0.0,0.0,0.0,54,68.24,446,413.0,33.0,0,18.76,18.76,0.0,574,1.15,330
dist_paralogs,gdna=50_ss=0.9_nrna=30,t1,26,15.63,10.37,0.4,51,65.81,417,375.0,42.0,32,59.19,27.19,3.0,579,1.16,287
dist_paralogs,gdna=50_ss=0.9_nrna=30,t2,25,47.18,22.18,0.89,51,65.81,417,375.0,42.0,32,59.19,27.19,3.0,579,1.16,287
dist_paralogs,gdna=50_ss=0.9_nrna=30,t_ctrl,0,3.0,3.0,0.0,51,65.81,417,375.0,42.0,32,59.19,27.19,3.0,579,1.16,287
dist_paralogs,gdna=50_ss=1.0_nrna=0,t1,31,27.81,3.19,0.1,54,72.21,446,427.0,19.0,0,0.79,0.79,2.0,568,1.14,326
dist_paralogs,gdna=50_ss=1.0_nrna=0,t2,23,42.39,19.39,0.84,54,72.21,446,427.0,19.0,0,0.79,0.79,2.0,568,1.14,326
dist_paralogs,gdna=50_ss=1.0_nrna=0,t_ctrl,0,2.0,2.0,0.0,54,72.21,446,427.0,19.0,0,0.79,0.79,2.0,568,1.14,326
dist_paralogs,gdna=50_ss=1.0_nrna=30,t1,33,26.16,6.84,0.21,51,67.34,417,378.0,39.0,32,54.66,22.66,1.0,580,1.16,315
dist_paralogs,gdna=50_ss=1.0_nrna=30,t2,18,40.18,22.18,1.23,51,67.34,417,378.0,39.0,32,54.66,22.66,1.0,580,1.16,315
dist_paralogs,gdna=50_ss=1.0_nrna=30,t_ctrl,0,1.0,1.0,0.0,51,67.34,417,378.0,39.0,32,54.66,22.66,1.0,580,1.16,315
